number,gt_snippet,whisper_snippet,type,variant,score,dataset,folder
416,on year the rd spend for the quarter is rupees 416 crores that is us dollars 56 million and is at,the quarter the agenda they spend for the quarter is rupees 1541 crores that is us dollars 207 million an,wrong,whisper-large-v3-turbo,86.33879781420765,combined_22,4482569
2022,gentlemen good day and welcome to dr reddys q3 fy 2022 earnings conference call as a reminder all participant lines will,gentlemen good day and welcome to dr reddys q3 fy22 earnings conference call as a reminder all participant lines will,wrong,whisper-large-v3-turbo,97.43589743589743,combined_22,4482569
30,which is us dollar 69 million against that on september 30 2021 the decrease was primarily driven by a decrease in,which is here 69 million against that of september 3rd 2021 the decrease was primarily driven by a decrease in,wrong,whisper-large-v3-turbo,91.78743961352657,combined_22,4482569
90,united states our as of december 31st 2021 we had 90 91 cumulative filings pending for approval within the us fda,united states as of december 31st 2021 we have 91 immunity filings pending for approval within the usfda which includes,wrong,GPT-4o mini Transcribe,89.40092165898618,combined_22,4482569
2022,gentlemen good day and welcome to dr reddys q3 fy 2022 earnings conference call as a reminder all participant lines will,gentlemen good day and welcome to dr reddys q3 fy22 earnings conference call as a reminder all participant lines will,wrong,GPT-4o mini Transcribe,97.43589743589743,combined_22,4482569
90,united states our as of december 31st 2021 we had 90 91 cumulative filings pending for approval within the us fda,united states as of december 31st 2021 we have 91 immunity filings pending for approval within the usfda which includes,wrong,GPT-4o mini Transcribe,89.40092165898618,combined_22,4482569
14,year growth of 2 but sequential dec quarter decline of 14 we expect the performance to improve in the coming quarters,of 2 but a quarter on quarter decline of 4 we expect the performance to improve in the coming quarters,wrong,GPT-4o mini Transcribe,89.21568627450979,combined_22,4482569
1112,the market share game i think its now stabilizing around 1112 for last few weeks you know so have you reached,the market share gain i think its now stabilizing around 11 12 for last few weeks you know so have,wrong,GPT-4o mini Transcribe,97.43589743589743,combined_22,4482569
171,net inflow of rupees 1274 crores which is us dollar 171 million consequently we now have a net cash surplus of,of rs 1274 crores which is us dollar 71 million consequently we now have a net cash surplus of rs,wrong,GPT-4o mini Transcribe,95.74468085106383,combined_22,4482569
11.5,capital is youve pre viously been guiding for 11 to 11.5 range and i was wondering whether it has changed after,viously been guiding for 11 to 11 and a half range and i was wondering whether it has changed after,wrong,whisper-small,93.12169312169311,combined_22,4482609
63,of color on on npls and linked to that the 63 coverage for across the cycle period looks high so to,bit of color on npls and linked to that the 60 coverage for across the cycle period high so to,wrong,whisper-large-v3-turbo,90.0,combined_22,4482609
0.22,share has improved by 6 during during the year adding 0.22 and well as commented the the dividend per share that,per share has improved by 6 during the year adding 22 cents and well as commented the dividend that is,wrong,whisper-large-v3-turbo,85.0,combined_22,4482609
9,changed our target for core equity tier 1 ex ifrs 9 it is 11 to 11.5 so our intention is to,core equity tier 1 xi first time it is 11 to 11 and a half so our intention is to,wrong,whisper-large-v3-turbo,84.56375838926175,combined_22,4482609
12,in terms of customer funds and as i said thats 12 sorry 10.5 organic but if we look at the long,terms of customer funds and as i said thats 10.5 organic but if we look at the long term services,wrong,whisper-large-v3-turbo,93.25842696629213,combined_22,4482609
6500,you left the bank close to 4000 people out of 6500 we are planning to reach 80 of cumulative cost synergies,left the bank close to 4000 people out of 6.5000 we are planning to reach 80 of cumulative cost synergies,wrong,GPT-4o mini Transcribe,99.03846153846155,combined_22,4482609
63,paying principle the cover ratio pre tty much stable at 63 by the end of of the year on liquidity not,paying principal the core ratio is pre tty much stable at 53 by the end of the year on liquidity,wrong,GPT-4o mini Transcribe,92.70833333333334,combined_22,4482609
36,7 kt to 8 kt of the total requirement of 36 kt but still there is a huge scope and requirement,be meeting a requirement of 7 8 8 8 8 but still there is a huge scope and requirement for,wrong,whisper-small,83.63636363636364,combined_22,4482613
3240,in summary the significant portion of ebitda increase of rs 3240 crores from rs 7700 crores last year to almost rs,summary the significant portion of ebitda increased of from 7.7000 gold last year to almost 11000 gold in this current,wrong,whisper-small,83.49514563106796,combined_22,4482613
2030,will help reduce absolute ghg emission by nearly 25 by 2030 coming to ev adoption our aluminum business has entered into,plans will help reduce absolute ghg emission by nearly 25 by 2020 into ev adoption or aluminum business has entered,wrong,whisper-small,93.91304347826087,combined_22,4482613
27576,very strong underlying financial liquidity position net debt at rs 27576 crores down by 22 yoy which is almost rs 7781,financial equity positions next video thanks for watching 7000 5702 rupees down by 22 yui which is almost 7781 crores,wrong,whisper-small,72.64150943396226,combined_22,4482613
7700,portion of ebitda increase of rs 3240 crores from rs 7700 crores last year to almost rs 11000 crores in this,in summary the significant portion of ebitda increased of from 7.7000 gold last year to almost 11000 gold in this,wrong,whisper-small,79.38144329896907,combined_22,4482613
27572,bridge net debt as of december 31st stands at rs 27572 crores showing an increase on quarter on quarter basis partly,bridge net debt as of december 31st stands at 27570 crore rupees showing an increase on quarter home quarter basis,wrong,whisper-small,93.27354260089686,combined_22,4482613
0.5,of 0.3 billion in the first half and the additional 0.5 in the second half so net net 0.8 billion is,billion in the first half and additional points tied in the second half so net net 0.8 billion is a,wrong,whisper-small,89.58333333333334,combined_22,4482613
1,in the pre vious quarter that lead to the remainder 1 third about 230 odd crores balance on balance sheet as,provision i guess in the pre vious that lead to the remainder of about 230 auditors balance on balance sheet,wrong,whisper-small,84.84848484848484,combined_22,4482613
140,a fast speed gives us the opportunity even go beyond 140 kt so but 140 kt we should be able to,speed gives us the opportunity even to go beyond 1 so but 1 40 kt who should be able to,wrong,whisper-small,93.10344827586206,combined_22,4482613
20000,planted 2.5 lakh trees so far with a record of 20000 tree plantation in a single day we at vedanta has,has planted 2.5 lakh trees so far with a record of 20003 plantations in a single day we as vedanta,wrong,whisper-large-v3-turbo,92.85714285714286,combined_22,4482613
1142,337 crores with commodity prices alone showing gain of rs 1142 crores this is offset by input inflation of rs 1655,337 crores with commodity prices alone showing gain of 1000 142 this is opposite by input inflation of 1655 crores,wrong,whisper-large-v3-turbo,88.68778280542986,combined_22,4482613
2,the cost of production stood at 1148 per ton up 2 qoq due to higher coal prices and input commodity inflation,up purchase to get 1148 dollar part term up to qoq used to higher coal prices and input commodity inflation,wrong,whisper-large-v3-turbo,81.44329896907216,combined_22,4482613
27576,very strong underlying financial liquidity position net debt at rs 27576 crores down by 22 yoy which is almost rs 7781,very strong underlying financial liquidity position net debt at 27000 522 rupees down by 22 why you like this which,wrong,whisper-large-v3-turbo,84.65116279069768,combined_22,4482613
35,qoq due to improved furnace performance the margin was down 35 yoy and up 125 qoq due to plant shutdown expenses,19 qoq due to improved service performance the margin was down 75 wildlife and up 125 qoq due to plant,wrong,whisper-large-v3-turbo,87.75510204081633,combined_22,4482613
2050,making our operation carbon net zero on our promise of 2050 andor or before so that was i think your first,about making our operation carbon net zero on our promise of 2015 or before so that was i think your,wrong,whisper-large-v3-turbo,93.0,combined_22,4482613
1,million tons and what we are looking as i said 1 is that our tranche v which gives almost 60 of,25 million tons and what we are looking as i said you know when its at that time youve got,wrong,whisper-large-v3-turbo,78.94736842105263,combined_22,4482613
4,for hindustan zinc divestment so i think i will put 4 into 1 basically incremental capital allocation and from a structuring,fer to go for hindustan zinc diversified so i think ill put both into 1 basically incremental capital allocation and,wrong,GPT-4o mini Transcribe,87.78280542986425,combined_22,4482613
31,know may be the 30 increase which is really possible 31 billion and total requirement is 25 so thats how we,talking about maybe 30 increase which is really possible 71 million and total requirement is 25 so thats how we,wrong,GPT-4o mini Transcribe,93.65853658536585,combined_22,4482613
27572,bridge net debt as of december 31st stands at rs 27572 crores showing an increase on quarter on quarter basis partly,bridge net debt as of december 31st stands at rs 27573 crores showing an increase on quarter on quarter basis,wrong,GPT-4o mini Transcribe,99.08256880733946,combined_22,4482613
2,royalty for couple of large businesses is around 1.5 to 2 if i give you the overall quantum of royalty for,royalty for a couple of large businesses is around 1.5 if i give you the overall quantum of royalty for,wrong,GPT-4o mini Transcribe,95.14563106796116,combined_22,4482613
3240,in summary the significant portion of ebitda increase of rs 3240 crores from rs 7700 crores last year to almost rs,in summary the significant portion of ebitda increased of rs 7240 crores from rs 7700 crores last year to almost,wrong,GPT-4o mini Transcribe,98.65470852017937,combined_22,4482613
39.5,and components test different systems orders were 102.5 billion down 39.5 quarter on quarter orders for associate testers were 85.7 billion,test systems orders were 102.5 billion yen down 79.5 of quota on quota orders for soc testers were 85.7 billion,wrong,whisper-small,86.48648648648648,combined_22,4482641
480,for the sales level of 120 billion per quarter or 480 or 500 billion per year i believe we can handle,billion yen per quarter or 4 100 eighty or 5 100 billion yen per year i believe we can handle,wrong,whisper-small,87.42514970059881,combined_22,4482641
4,35.3 quarter on quarter mechatronics orders decreasing steps with the 4 other tester orders so this supporting others orders were 22.4,35.3 quarter on quarter mechatronics orders decreasing steps with the fall off in test orders services support and others orders,wrong,whisper-small,88.09523809523809,combined_22,4482641
15.8,in other types is still strong memory tester orders were 15.8 billion down by 5 billion quarter on quarter orders for,is still strong memory tester orders were 16.8 billion yen down by 5 billion yen quote on quarter orders for,wrong,whisper-large-v3-turbo,93.33333333333333,combined_22,4482641
430,will take your questions were scheduled to close our meeting 430 pm the pre sentation material is available on pd net,will take your questions we are scheduled to close our meeting 4.30 pm the pre sentation material is available on,wrong,GPT-4o mini Transcribe,98.65470852017937,combined_22,4482641
5.0,pre sented the market estimate for this year 4.5 to 5.0 billion for soc and 1.4 to 1.5 billion us dollars,sented the market estimate for this year 4.5 to 5 billion for soc and 1.4 to 1.5 billion us dollars,wrong,GPT-4o mini Transcribe,97.97979797979798,combined_22,4482641
430,will take your questions were scheduled to close our meeting 430 pm the pre sentation material is available on pd net,will take your questions we are scheduled to close our meeting 4.30 pm the pre sentation material is available on,wrong,GPT-4o mini Transcribe,98.65470852017937,combined_22,4482641
9,industrial and consumer related and 15 by ddi memory between 9 news expectation mechatronics was up 3 billion yen boosted by,industrial and consumer related and 15 by bdi memory was in line with expectations mechatronics was up 3 billion and,wrong,GPT-4o mini Transcribe,89.38053097345133,combined_22,4482641
5.3,cash flow net cash flow ended on the level of 5.3 4 billion and the full year 12.4 billion comparison high,cash flow q4 net cash flow ended on a level of 5.4 billion and the full year 12.4 billion comparison,wrong,whisper-large-v3-turbo,95.0,combined_22,4482682
10,to cost around 45 billion for the coming 8 to 10 years and that includes lulea raahe borlange and hameenlinna but,to cost around 45 billion for the coming 8 to ten years and that includes luleå rae borlängen hemmelina but,wrong,whisper-large-v3-turbo,88.78504672897196,combined_22,4482682
2,line is open hi thanks for taking my questions its 2 for me tell them 1 by 1 firstly again just,open hi thanks for taking my questions its true for me to take them 1 by 1 firstly again just,wrong,whisper-large-v3-turbo,93.33333333333333,combined_22,4482682
33.5,oxelosund conversion we were indicating capex need for this year 33.5 and we were slightly below 3 and net interest to,oxalosund conversion we were indicating capex need for this year 3 3.5 and we were slightly below 3 net interest,wrong,whisper-large-v3-turbo,96.42857142857143,combined_22,4482682
5.3,cash flow net cash flow ended on the level of 5.3 4 billion and the full year 12.4 billion comparison high,cash flow q4 net cash flow ended on a level of 5.4 billion and the full year 12.4 billion comparison,wrong,whisper-large-v3-turbo,95.0,combined_22,4482682
33.5,oxelosund conversion we were indicating capex need for this year 33.5 and we were slightly below 3 and net interest to,conversion we were indicating capex need for this year 3 3.5 and we were slightly below 3 net interest to,wrong,GPT-4o mini Transcribe,96.19047619047619,combined_22,4482682
10,on maintenance capex needs for the coming of so 5 10 ten years at what level is is that well i,on maintenance capex needs for the coming 5 ten years at what level is that but i think we have,wrong,GPT-4o mini Transcribe,89.41176470588236,combined_22,4482682
15,results and these include 17 meters at 1.27 grams gold 15 meters at 1.18 grams per ton gold and 10 meters,results and these include 17 made is at 1.27 grams gold 2 thing made is at 1.19 grams and 10,wrong,whisper-small,81.87134502923976,combined_22,4482968
12.7,enlisted again to record highs and an annual equivalent of 12.7 million tons per annum the mine grade listed in the,going into record highs and an annual equivalence at 4.7 million tons per annum the mine grade lifted in the,wrong,whisper-small,92.01877934272301,combined_22,4482968
12.7,enlisted again to record highs and an annual equivalent of 12.7 million tons per annum the mine grade listed in the,going into record highs and an annual equivalence at 4.7 million tons per annum the mine grade lifted in the,wrong,whisper-small,92.01877934272301,combined_22,4482968
12,trends defined by and rc in the last 6 to 12 months there is currently an rt rig on site as,by acor and rc in the last 6 to 4 months there is currently an rt rig on site as,wrong,whisper-small,94.87179487179486,combined_22,4482968
1.18,include 17 meters at 1.27 grams gold 15 meters at 1.18 grams per ton gold and 10 meters at 1.05 grams,17 made is at 1.27 grams gold 2 thing made is at 1.19 grams and 10 liters of 1.05 grams,wrong,whisper-small,72.41379310344827,combined_22,4482968
135.5,generation during the quarter cash and equivalents was lifted to 135.5 million continues to carry no debt we continue to make,generation during the quarter cash and equivalence as listed the 100 and thirty 5 point 5 million all road continues,wrong,whisper-small,79.41176470588236,combined_22,4482968
12,trends defined by and rc in the last 6 to 12 months there is currently an rt rig on site as,by acor and rc in the last 6 to 4 months there is currently an rt rig on site as,wrong,whisper-small,94.87179487179486,combined_22,4482968
3,year ago our production will continue to improve in 2022 3 year annual production will increase to a forecast range of,year ago so our production will continue to improve in 2022 your annual production will increase to a forecast range,wrong,whisper-large-v3-turbo,96.1038961038961,combined_22,4482968
1000,will increase to a forecast range of 300 to 340 1000 ounces or 150 to 170000 ounces attributable lower oil and,will increase to a forecast range of 300000 to 340000 ounces for 150000 to 170000 ounces attributable lower all in,wrong,whisper-large-v3-turbo,93.15068493150685,combined_22,4482968
5,40000 ounces which includes a small underground component with that 5 of the resources reports to the indicated category at a,40000 ounces which includes a small underground component or if that applies the sense of the gilmore resource reports to,wrong,whisper-large-v3-turbo,84.40366972477065,combined_22,4482968
3,year ago our production will continue to improve in 2022 3 year annual production will increase to a forecast range of,year ago our production will continue to improve in 2022 our annual production will increase to a forecast range of,wrong,GPT-4o mini Transcribe,95.65217391304348,combined_22,4482968
14.70,lower oil and sustaining cost is guided between 12.70 and 14.70 per ounce we feel our guidance is incorporating an appropriate,lower all in sustaining cost is guided between 1270 and 1470 per ounce review our guidance as incorporating an appropriate,wrong,GPT-4o mini Transcribe,90.83333333333333,combined_22,4482968
19.24,sorry our corporate oiling cost was lower this quarter at 19.24 dollars per ounce let me put the next slide in,quarter our all in cost was lower this quarter at 1924 per ounce on to the next slide in line,wrong,GPT-4o mini Transcribe,79.56989247311827,combined_22,4482968
3,year ago our production will continue to improve in 2022 3 year annual production will increase to a forecast range of,year ago our production will continue to improve in 2022 our annual production will increase to a forecast range of,wrong,GPT-4o mini Transcribe,95.65217391304348,combined_22,4482968
1000,will increase to a forecast range of 300 to 340 1000 ounces or 150 to 170000 ounces attributable lower oil and,will increase to a forecast range of 300000 to 340000 ounces or 150000 to 170000 ounces attributable lower all in,wrong,GPT-4o mini Transcribe,93.57798165137613,combined_22,4482968
80000,thats been key in developing the break lock option the 80000 tons of sales orders ahead of us are a mix,so obviously thats in developing the breakbox option the 18000 tons of sales orders ahead of it so a mix,wrong,whisper-small,86.5979381443299,combined_22,4482976
80000,thats been key in developing the break lock option the 80000 tons of sales orders ahead of us are a mix,so obviously thats in developing the breakbox option the 18000 tons of sales orders ahead of it so a mix,wrong,whisper-small,86.5979381443299,combined_22,4482976
2019,december quarter and the has remained below 1 since late 2019 was again zero in the december quarter we recorded a,remained below 1 since late 2018 our tricker at vidalia was again zero in the december quarter we recorded a,wrong,whisper-large-v3-turbo,87.04663212435233,combined_22,4482976
80000,thats been key in developing the break lock option the 80000 tons of sales orders ahead of us are a mix,thats been key in developing the break off option the 18000 tonnes of sales orders ahead of us a mix,wrong,whisper-large-v3-turbo,93.33333333333333,combined_22,4482976
80000,end user customers and were currently sitting with more than 80000 tons of sales orders for the march quarter in backlog,user customers and were currently sitting with more than 18000 tons of sales orders for the march quarter and backlog,wrong,whisper-large-v3-turbo,97.85407725321889,combined_22,4482976
16,viously impacting balama production moving onto vidalia on slides 15 16 and 17 we are well progressed in the processes to,viously impacting balama production moving on to vidalia on slides 15 and 17 we are well progressed in the processes,wrong,GPT-4o mini Transcribe,97.41379310344827,combined_22,4482976
16,viously impacting balama production moving onto vidalia on slides 15 16 and 17 we are well progressed in the processes to,viously impacting balama production moving on to vidalia on slides 15 and 17 we are well progressed in the processes,wrong,GPT-4o mini Transcribe,97.41379310344827,combined_22,4482976
4,in december 2021 alone a staggering outcome when compared to 4 year results at just over 2 million units only 2,december 2021 alone a staggering outcome when compared to full year results of just over 2 million units only 2,wrong,GPT-4o mini Transcribe,95.89041095890411,combined_22,4482976
2019,december quarter and the has remained below 1 since late 2019 was again zero in the december quarter we recorded a,remained below 1 since late 2018 our trifa at vidalia was again zero in the december quarter we reported a,wrong,GPT-4o mini Transcribe,85.86387434554975,combined_22,4482976
2,operation was always mining a slightly higher grade in the 2 or 4 years roughly of production thats rather a function,gore operation and were always mining a slightly higher grade to 4 years roughly of production thats not the function,wrong,whisper-small,88.20960698689957,combined_22,4482983
35,of 65 the same recovery this is the planet at 35 as mentioned earlier just slightly off where we wanted where,for the quarter average of 65 recovery versus the plan of 55 as mentioned earlier slightly off where we wanted,wrong,whisper-small,81.02564102564102,combined_22,4482983
1,to you im sure that weve plenty of interesting questions 1 phone call but equally some that will come out of,sure there will be 20 of interesting questions on the phone call but equally some that will come out of,wrong,whisper-small,87.56218905472637,combined_22,4482983
52,that should have taken 36 hours takes you know takes 52 and and a you know broken bore nail coupling takes,shutdown that should have taken 36 hours takes you know takes 72 and a you know and formal coupling takes,wrong,whisper-small,85.71428571428572,combined_22,4482983
2023,in the periods of 2 1000 and the late part 2023 to 2024 onwards now more work to be done from,and the latter part of 2020 to be part of 2024 onwards there are more work to be done from,wrong,whisper-small,81.0126582278481,combined_22,4482983
100,averaged a a price of somewhere between us 1.7 5.8 100 on an ac basis and just as a reminder that,we averaged price of somewhere between us1750 and us1800 a ton on an ec6 basis and just as a reminder,wrong,whisper-small,83.50515463917526,combined_22,4482983
2,operation was always mining a slightly higher grade in the 2 or 4 years roughly of production thats rather a function,gore operation and were always mining a slightly higher grade to 4 years roughly of production thats not the function,wrong,whisper-small,88.20960698689957,combined_22,4482983
115,a much stronger operating margins or margin was about us 115 metric tons per inch for the term self employed under,at it much stronger operating margins our margin was about a us 1 1 5 3 3 4 5 6,wrong,whisper-small,87.14285714285714,combined_22,4482983
1,to you im sure that weve plenty of interesting questions 1 phone call but equally some that will come out of,sure there will be 20 of interesting questions on the phone call but equally some that will come out of,wrong,whisper-small,87.56218905472637,combined_22,4482983
2022,wondering to the impact to the second half financial year 2022 got us but just wondering how likely it is to,impact to the second half 1 and 2 years twenty 2 guidance but just wondering how likely this is the,wrong,whisper-small,78.94736842105263,combined_22,4482983
2023,in the periods of 2 1000 and the late part 2023 to 2024 onwards now more work to be done from,and the latter part of 2020 to be part of 2024 onwards there are more work to be done from,wrong,whisper-small,81.0126582278481,combined_22,4482983
3600,of concentrate that was produced on the pilgram and around 3600 tons of concentrate was produced from the ngungaju plant so,of concentrate that was produced from the zilgam plant and about 600 tons of concentrate that was produced from the,wrong,whisper-large-v3-turbo,89.0909090909091,combined_22,4482983
52,that should have taken 36 hours takes you know takes 52 and and a you know broken bore nail coupling takes,that should have taken 36 hours takes you know take 72 and i and you know broken all milk coupling,wrong,whisper-large-v3-turbo,89.79591836734694,combined_22,4482983
109,245 million dollars thats thats an increase of just under 109 million dollars but that increase come from so the the,so thats an increase of just under 108 million so where has that increase come from so the cash operating,wrong,whisper-large-v3-turbo,83.24873096446701,combined_22,4482983
1,the altura our reserve and resource and and to minerals 1 so a big increase 47 upgrade from the prior year,in the altura reserve and resource into the existing silver minerals run so big increase 47 upgrade from the prior,wrong,whisper-large-v3-turbo,78.30188679245282,combined_22,4482983
2,operation was always mining a slightly higher grade in the 2 or 4 years roughly of production thats rather a function,operation was always good morning i grew up in the first 4 years roughly all the production thats just a,wrong,whisper-large-v3-turbo,74.75728155339806,combined_22,4482983
52,that should have taken 36 hours takes you know takes 52 and and a you know broken bore nail coupling takes,that should have taken 36 hours takes you know take 72 and i and you know broken all milk coupling,wrong,whisper-large-v3-turbo,89.79591836734694,combined_22,4482983
3600,of concentrate that was produced on the pilgram and around 3600 tons of concentrate was produced from the ngungaju plant so,of concentrate that was produced from the zilgam plant and about 600 tons of concentrate that was produced from the,wrong,whisper-large-v3-turbo,89.0909090909091,combined_22,4482983
29,restart with the managing operations so that that year end 29 million dollar agreement was signed signed up during the quarter,fund the restart of the nugget the operation so that years 20 million agreement was signed up during the quarter,wrong,whisper-large-v3-turbo,74.10714285714286,combined_22,4482983
2,operation was always mining a slightly higher grade in the 2 or 4 years roughly of production thats rather a function,operation was always good morning i grew up in the first 4 years roughly all the production thats just a,wrong,whisper-large-v3-turbo,74.75728155339806,combined_22,4482983
100,averaged a a price of somewhere between us 1.7 5.8 100 on an ac basis and just as a reminder that,of somewhere between us 1.750 and us 1800 a tonne on an sc6 basis and just as a reminder that,wrong,whisper-large-v3-turbo,86.54970760233918,combined_22,4482983
52,that should have taken 36 hours takes you know takes 52 and and a you know broken bore nail coupling takes,that should have taken 36 hours takes you know take 72 and i and you know broken all milk coupling,wrong,whisper-large-v3-turbo,89.79591836734694,combined_22,4482983
1000,you know that should happen in the periods of 2 1000 and the late part 2023 to 2024 onwards now more,you know that should happen in the period sort of 2000 and the latter part of 2023 early part of,wrong,whisper-large-v3-turbo,87.35632183908046,combined_22,4482983
3,several things going through our mind there and the next 3 or 4 weeks will probably be informative the first is,theres several things going through our mind there and the next 4 weeks will probably be formative the first is,wrong,GPT-4o mini Transcribe,96.74418604651163,combined_22,4482983
590000,years about how to bring that production on still targeting 590000 spodumene concentrate times by by its a run rate by,over the years about how to bring that production on still targeting 580000 spodumene concentrate tons by the run rate,wrong,GPT-4o mini Transcribe,91.62995594713657,combined_22,4482983
2,operation was always mining a slightly higher grade in the 2 or 4 years roughly of production thats rather a function,operation was always mining a slightly higher grade in the first 4 years roughly of production thats just a function,wrong,GPT-4o mini Transcribe,93.10344827586206,combined_22,4482983
109,245 million dollars thats thats an increase of just under 109 million dollars but that increase come from so the the,so thats an increase of just under us108 million so where has that increase come from so the cash operating,wrong,GPT-4o mini Transcribe,82.41206030150754,combined_22,4482983
1.7,and we averaged a a price of somewhere between us 1.7 5.8 100 on an ac basis and just as a,last quarter and we averaged a price of somewhere between us1750 and us1800 a tonne on an sc6 basis and,wrong,GPT-4o mini Transcribe,80.0,combined_22,4482983
1377,well for for shipment that occurred in accordance with the 1377 million at the end of december we now find ourselves,it into the quarter so september we had us137 million and at the end of december we now find ourselves,wrong,GPT-4o mini Transcribe,75.7396449704142,combined_22,4482983
3,several things going through our mind there and the next 3 or 4 weeks will probably be informative the first is,theres several things going through our mind there and the next 4 weeks will probably be formative the first is,wrong,GPT-4o mini Transcribe,96.74418604651163,combined_22,4482983
20,particular operation capital has been acquired a business with about 20 to 27 million and money spent on the pilgrim plant,capital spent across the business was about just under us27 million and thats obviously money spent on the pilgand plant,wrong,GPT-4o mini Transcribe,72.39819004524887,combined_22,4482983
2022,wondering to the impact to the second half financial year 2022 got us but just wondering how likely it is to,therell be some impact to the second half financial year 23 guidance but just wondering how likely this is to,wrong,GPT-4o mini Transcribe,84.61538461538461,combined_22,4482983
140,97 per ton which was which was about an us 140 per ton higher than the unit operating costs for the,quarter and was us597 a tonne which was about us142 a tonne higher than the unit operating cost for the,wrong,GPT-4o mini Transcribe,84.15300546448088,combined_22,4482983
86,the result of receiving a high selling price the remain 86 is really attributable to the fact that were generating lower,result of receiving a high selling price the remaining 82 is really attributable to the fact that were generating lower,wrong,GPT-4o mini Transcribe,97.87234042553192,combined_22,4482983
129.5,in q3 a the passive components segments the sales was 129.5 billion yen that is 18.3 increase in the year the,business performance in q3 the passive component segments the sales 1 at 29.5 billion yen that is 18.3 increase year,wrong,whisper-small,90.19607843137256,combined_22,4483046
129.50,these and the figures and a earnings per share was 129.50 yen next let me talk about the segment wide business,these and the figures and an unexpected share was 129.5 with zero yen now let me talk about the segment,wrong,whisper-small,83.41708542713569,combined_22,4483046
39.2,or 26.3 increase during the year and operating income was 39.2 billion yen that is the 14.1 billion yen of 31.3,or 26.3 increase year on year and an operating income was 59.2 billion yen that is the 14.1 billion yen,wrong,whisper-small,91.2621359223301,combined_22,4483046
850,this revision again full internet sales is now 1 trillion 850 billion yen operating income 160 billion yen income before income,net sales is now 1 trillion 8 and 50 billion yen open income 160 billion yen income before income tax,wrong,whisper-large-v3-turbo,92.92929292929293,combined_22,4483046
850,this revision again full internet sales is now 1 trillion 850 billion yen operating income 160 billion yen income before income,net sales is now 1 trillion 8 and 50 billion yen open income 160 billion yen income before income tax,wrong,whisper-large-v3-turbo,92.92929292929293,combined_22,4483046
39.2,or 26.3 increase during the year and operating income was 39.2 billion yen that is the 14.1 billion yen of 31.3,or 26.3 increase year in the year and operating income was 59.2 billion yen that is the 14.1 billion yen,wrong,whisper-large-v3-turbo,95.65217391304348,combined_22,4483046
3.3,64 billion yen 14.4 year on year operating income was 3.3 billion yen down 22.5 year on year but here may,64 billion yen 14.4 year on year operating income was 3 point 3 billion yen down twenty 2 point 5,wrong,whisper-large-v3-turbo,86.70520231213872,combined_22,4483046
39.2,or 26.3 increase during the year and operating income was 39.2 billion yen that is the 14.1 billion yen of 31.3,or 26.3 increase year in the year and operating income was 59.2 billion yen that is the 14.1 billion yen,wrong,whisper-large-v3-turbo,95.65217391304348,combined_22,4483046
3.3,64 billion yen 14.4 year on year operating income was 3.3 billion yen down 22.5 year on year but here may,64 billion yen 14.4 year on year operating income was 3 point 3 billion yen down twenty 2 point 5,wrong,whisper-large-v3-turbo,86.70520231213872,combined_22,4483046
39.2,or 26.3 increase during the year and operating income was 39.2 billion yen that is the 14.1 billion yen of 31.3,or 26.3 increase year on year and operating income was 59.2 billion yen that is 14.1 billion yen or 31.3,wrong,GPT-4o mini Transcribe,87.5,combined_22,4483046
39.2,or 26.3 increase during the year and operating income was 39.2 billion yen that is the 14.1 billion yen of 31.3,or 26.3 increase year on year and operating income was 59.2 billion yen that is 14.1 billion yen or 31.3,wrong,GPT-4o mini Transcribe,87.5,combined_22,4483046
0.34,on january 31st we also declared an increased dividend of 0.34 per share payable on april 1 furthermore as brad mentioned,31st we also declared an increased dividend of 34 cents per share payable on april 1 furthermore as brad mentioned,wrong,whisper-small,96.42857142857143,combined_22,4483296
160,versus the third quarter earnings were negatively impacted by approximately 160 million in 1 time non cash events and cash flow,versus the third quarter were negatively impacted by approximately 1 100 sixty million dollars in 1 time non cash events,wrong,whisper-small,88.41201716738198,combined_22,4483296
813,the fourth quarter results earnings for the fourth quarter were 813 million and our cash from operating activities was over 1.6,for the fourth quarter were 8 100 and thirteen million dollars and our cash from operating activities was over 1.6,wrong,whisper-small,87.8048780487805,combined_22,4483296
4,will continue our estimate is betrween 2 3 and 3 4 of this that will stick and the reason that we,that will continue our estimates is between 2 thirds and 3 fourths of this that will stick and the reason,wrong,whisper-small,85.56701030927836,combined_22,4483297
2000,2 percentage points lower than than what we saw in 2000 and and 21 we are also continuing to invest in,2 percentage points lower than what we saw in 2021 we are also continuing to invest in our business and,wrong,whisper-small,91.48936170212765,combined_22,4483297
2,meeting in march the dividend is proposed at 5 1 2 danish kroner per share up by 5 from the year,shareholders meeting in march the dividend is proposed at 5.5 danish kroner per share up by 5 from the year,wrong,GPT-4o mini Transcribe,96.84210526315789,combined_22,4483297
2000,2 percentage points lower than than what we saw in 2000 and and 21 we are also continuing to invest in,2 percentage points lower than what we saw in 2021 we are also continuing to invest in our business and,wrong,GPT-4o mini Transcribe,91.48936170212765,combined_22,4483297
4,will continue our estimate is betrween 2 3 and 3 4 of this that will stick and the reason that we,that will continue our estimate is between 2 thirds and 3 fourths of this that will stick and the reason,wrong,GPT-4o mini Transcribe,86.5979381443299,combined_22,4483297
